,28xeuclidean,28xcosine,id
76,"[12.60593796 11.32718468 17.02683449 13.80688286 13.34728813 14.69419384
 12.24655056 12.66956902 16.78380585 14.73904991 14.07991982 14.72546577
 13.06384563 17.30850983 14.05443192 11.9518671  14.66451073 13.62433434
 16.04305458 15.30752277 16.81658936 14.12768745 11.70646572 15.14975643
 12.97381115 13.69774055 12.39313126 15.27565575]","[0.51302218 0.55152678 0.16224937 0.33425057 0.31641114 0.3639999
 0.3544386  0.50466067 0.26068321 0.32761508 0.33730367 0.41911379
 0.37847087 0.12760375 0.30406794 0.44729865 0.36226848 0.18224755
 0.25317466 0.26950079 0.28235394 0.32727981 0.47054723 0.31904301
 0.26269585 0.40530244 0.23151068 0.17053573]",nyutens9
77,"[18.58508492 13.82664013 17.01395416 13.96472549 12.99110317 12.33293438
 14.57939816 17.75519371 18.94285011 17.89049721 16.05402184 16.71266365
 18.20870018 16.53884888 14.44710922 13.02128124 13.56166744 15.23070335
 16.36533737 16.57078743 15.8281889  16.30989075 13.53248119 11.14927959
 14.53170013 13.02769661 14.77919674 13.89274597]","[0.19118471 0.36967683 0.2034377  0.10083023 0.39117214 0.19756997
 0.24023624 0.32579756 0.30979002 0.17383704 0.43190083 0.25672877
 0.25654888 0.32012022 0.19848922 0.46715778 0.21710593 0.27578098
 0.16817695 0.27562341 0.14999583 0.30356276 0.21825054 0.11920231
 0.10398355 0.17574233 0.26017645 0.06016694]",oq55iqyd
78,"[13.57446194 15.25027657 14.48685074 15.93217659 15.97736073 15.09325314
 15.80509949 15.33185005 14.26156616 14.06894398 15.9313221  14.74242496
 15.55390739 13.80865288 15.98488712 14.41737175 14.78016853 16.85853767
 14.36399174 13.06411648 12.15985107 15.20350266 14.23358536 15.08858776
 15.73757076 15.15999699 17.32895851 16.36157608]","[0.4742471  0.43047711 0.36139515 0.25263762 0.32023072 0.40830779
 0.36483124 0.40068173 0.34427986 0.38504338 0.29179451 0.41004136
 0.35776484 0.49159008 0.33040169 0.50037813 0.48555538 0.34253919
 0.30995184 0.49592623 0.5787918  0.35032633 0.4187147  0.36420912
 0.32400915 0.41481984 0.25088719 0.34711966]",ot9hqqhn
79,"[13.90464878 14.54379272 16.68707848 15.49329948 14.30891132 15.19399738
 13.48948956 15.2347517  15.90723228 15.09067345 15.45597172 13.45627785
 13.74720764 15.70300007 15.77493    14.48421669 14.23431969 14.74039173
 15.50570679 13.82263374 16.28048515 16.0935154  14.4298315  13.91058922
 12.82664299 12.35157776 14.34376812 13.20746899]","[0.58902878 0.5423516  0.41982979 0.30980378 0.54650545 0.45343155
 0.5495531  0.48089346 0.45647764 0.31188199 0.45181462 0.55587596
 0.50808173 0.46062845 0.21117182 0.50860941 0.48983872 0.41527814
 0.2954393  0.57214779 0.36276484 0.33662105 0.32397217 0.28314444
 0.31211248 0.60397625 0.42645746 0.46167183]",p8443ps0
80,"[17.28550148 17.27510834 16.75790596 16.02664566 15.4506073  16.04430771
 14.39969063 18.23428917 15.30488586 17.00535393 15.25406361 14.15212059
 15.32032204 16.81925201 16.69512749 16.43418503 16.82440567 16.54655266
 16.55842018 14.23649406 13.53391361 14.55851269 13.89191818 14.30820656
 12.61888313 11.03878117 13.91106701 13.07268143]","[0.24062122 0.34162018 0.17331792 0.32710245 0.30826098 0.1926489
 0.35995162 0.21099253 0.23506156 0.16866228 0.24734718 0.30024055
 0.16678783 0.2359968  0.32132965 0.27842316 0.18647154 0.21177411
 0.06170562 0.19526613 0.18890111 0.05192597 0.34910718 0.24576457
 0.41682115 0.46999338 0.14677155 0.14635183]",pdlodtah
81,"[14.22205162 19.68024445 17.57924843 18.1706543  18.98498726 18.15260124
 18.32091713 17.31110954 16.00748444 17.40594292 16.51964378 17.92386627
 16.57996941 17.04029465 18.70260239 17.64037895 18.27533913 16.3707943
 17.31229401 16.77709007 18.19476318 14.70912743 18.11616516 16.21597862
 17.314291   17.97156715 17.79278374 17.99080467]","[0.38224182 0.16320832 0.26901793 0.25518477 0.16191415 0.28747347
 0.18142098 0.26502761 0.29848227 0.21181849 0.26749915 0.20370509
 0.21475455 0.41757712 0.32408279 0.38441792 0.37607789 0.45013541
 0.37313798 0.39529213 0.3333382  0.51474243 0.323854   0.49043444
 0.3569468  0.35893053 0.30161858 0.33243513]",pxdzddxi
82,"[15.98288631 16.92703438 16.3567791  16.98808289 16.18058395 17.45532608
 15.57007027 17.53500175 17.14075279 16.13549995 15.16638565 16.18580627
 15.92003632 16.08695984 15.65744781 13.87418938 14.58159733 17.49975586
 15.5218811  13.83114243 13.05238247 14.93846798 13.28869438 13.19414425
 15.41797256  9.79560184 12.7006464  13.88038921]","[0.48920208 0.37390256 0.41773298 0.30322543 0.31537899 0.08166046
 0.44351158 0.29164708 0.32549509 0.3343716  0.36132351 0.16968824
 0.3813982  0.3357327  0.28285021 0.37512451 0.20789544 0.15154573
 0.29851413 0.38283962 0.40032193 0.38506541 0.30452555 0.19283505
 0.24131966 0.45317778 0.41900268 0.18864805]",q9awns0p
83,"[17.02705574 17.74811363 17.12389565 17.241642   17.95165634 17.1788578
 17.71227264 14.14233208 15.01147461 14.17530346 18.34325218 15.8974247
 14.174716   12.51675034 14.34162235 16.71887398 12.05244255 15.27667999
 14.67384243 16.27250099 11.88395786 16.38833427 18.20689583 15.49364376
 12.51802158 14.7849102  18.93715477 17.67383575]","[0.30668539 0.10910391 0.12159644 0.31477672 0.2761904  0.06394909
 0.35108081 0.33445862 0.19112886 0.47014388 0.13932997 0.02299974
 0.53842479 0.25399339 0.35594314 0.14663535 0.25069541 0.3845267
 0.28018108 0.13816898 0.17480719 0.24044482 0.18612023 0.14021274
 0.65256929 0.26739854 0.21698396 0.04547027]",qdolnbxs
84,"[12.51359272 14.80366993 13.84595871 13.63019848 14.73678589 13.75345516
 12.90913773 15.10851002 14.50708294 13.56416321 13.60993576 14.81245995
 12.66707993 14.71675205 13.86136913 14.99300003 15.45024014 15.16167259
 12.53447151 15.92364502 13.12718582 12.85668087 13.54579449 10.22611141
 11.55321598 14.76235485 15.75903988 11.45559311]","[0.53065807 0.36127135 0.359476   0.25875375 0.42737639 0.35502988
 0.28774691 0.40027511 0.38035178 0.3784726  0.55331689 0.34283531
 0.43730503 0.38183492 0.37537467 0.4688291  0.30672586 0.19551377
 0.39653102 0.3397187  0.42764997 0.3202714  0.47935084 0.59278399
 0.29361022 0.42760566 0.22848561 0.45218205]",qmodslv6
85,"[13.43115425 12.21489525 13.25023937 13.57528305 12.19940853 12.61001968
 12.70542717 13.28370571 14.6194849  15.47568703 14.4510622  14.48664284
 12.95958614 14.52232361 15.8150053  13.69363213 13.36872482 14.94912338
 17.0103035  13.44655514 13.84152126 14.20637321 14.10761356 15.72675228
 13.94977188 13.58000469 11.84900761 14.27351761]","[0.42888328 0.48470503 0.3544074  0.48451537 0.4913272  0.42651987
 0.46152371 0.53488392 0.41875243 0.44659126 0.45227343 0.43413275
 0.56716567 0.3851448  0.39085859 0.47504202 0.48391131 0.38632599
 0.2735751  0.47649524 0.42660546 0.42743346 0.51932198 0.38574481
 0.53691393 0.47097209 0.61685205 0.42718613]",qr8agwsq
86,"[13.3882885  12.47141647 12.39497471 10.46007729 14.72111893 14.56173801
 14.4142189  15.03064823 12.77084351 14.42622948 14.40617561 13.51034546
 13.64913177 14.53350353 13.38388157 17.07110214 14.59455395 16.98287392
 14.1596489  16.66422272 14.32213116 14.96768856 14.35614109 14.31354523
 13.97335815 15.32011604 15.10885906 15.02484608]","[0.60912281 0.6326983  0.65624452 0.72818255 0.41060749 0.45699206
 0.4889707  0.51799929 0.66654986 0.53785712 0.50615567 0.58646572
 0.59030616 0.53822184 0.56869096 0.23189737 0.47223753 0.3117117
 0.54266143 0.3108668  0.52020979 0.49294126 0.42527634 0.46321777
 0.50946885 0.32042769 0.3708722  0.41520476]",qtzpdq7e
87,"[13.55768871 14.47329426 15.8114109  13.02227592 13.64064884 15.51905918
 15.27484989 13.71614838 15.40760422 14.16985035 13.91547775 16.94144249
 15.01111317 15.61910152 14.41413307 13.05727482 15.21869087 15.47337914
 14.77886677 15.92655849 12.92576599 16.20931816 11.01227951 15.67013264
 15.68483543 16.02829933 15.08229351 15.71195889]","[0.62786502 0.54158807 0.45436054 0.65564889 0.63062626 0.38038859
 0.44550657 0.62118345 0.52243519 0.61945891 0.64000553 0.33153993
 0.51370227 0.47118148 0.57993293 0.6636467  0.41026911 0.43544537
 0.55928421 0.49888596 0.58117199 0.3819612  0.77397501 0.43036616
 0.4658246  0.41940129 0.51959801 0.2976599 ]",r6gltob9
88,"[14.14866066 12.17388535 13.4852829  12.19709492 11.44993019 13.79706287
 11.66195965 14.13372707 12.20062256 13.77828312 12.23230076 15.73285866
 13.15309715 14.53729153 11.70684719 11.6681366  13.2379818  13.82826328
 13.00763321 12.75979328 14.76244354 12.76356792 12.00321293 13.1178627
 11.89712524 12.03846264 11.80257607 13.8987484 ]","[0.54965764 0.65290987 0.5886395  0.66906154 0.70484227 0.53669524
 0.66778827 0.55539143 0.67880166 0.59607637 0.67817736 0.42917156
 0.60051292 0.52697289 0.69824624 0.69656485 0.57892185 0.53864276
 0.63819355 0.64801055 0.49476683 0.62164283 0.69289547 0.60827744
 0.67741078 0.66622281 0.67821294 0.51437485]",rcse8di4
89,"[14.74378014 15.63666725 18.45433807 13.87969875 14.20574188 18.45854378
 15.81365395 12.56304741 16.6597538  14.44054127 14.74239635 16.84776306
 17.40704727 15.26521683 15.60097885 13.75895405 16.28268433 15.98245144
 16.58437347 15.87155247 15.57348633 11.12063694 15.29214573 17.74909592
 16.3276329  17.88137627 14.9642601  17.81831741]","[0.48625776 0.31603682 0.15895982 0.56685501 0.53920931 0.2671648
 0.41574237 0.52400172 0.26287687 0.50024456 0.46982732 0.35182744
 0.24161091 0.23961505 0.30656534 0.45564732 0.28879246 0.22780986
 0.31200427 0.35846689 0.42558113 0.67726815 0.45892742 0.31434786
 0.36856511 0.29357123 0.46057558 0.28290835]",suia995m
90,"[13.97889996 12.87001896 13.64365959 13.17218018 15.69622135 15.1542778
 13.53778458 13.7538414  13.6839304  14.07366371 15.5237875  14.43879128
 13.04060841 11.83171177 11.61693764 14.50636292 13.48224926 12.56928062
 12.09365654 12.80988789 13.07103729 12.59818459 15.07591152 14.21700191
 12.6787653  12.24054432 15.83436394 13.31320953]","[0.61680329 0.62172681 0.61995572 0.64118558 0.51359564 0.53063005
 0.56829292 0.55346471 0.61124206 0.58286697 0.51696473 0.56696194
 0.59174788 0.6511215  0.65571576 0.49513996 0.54188395 0.48006848
 0.67662889 0.65677381 0.62805831 0.59095871 0.51731592 0.55294782
 0.57447928 0.68660104 0.37299106 0.53982079]",syy20boc
91,"[14.87147141 16.1094265  16.5365696  16.01798058 13.63712502 16.28077888
 13.25428772 15.30277443 15.35682487 15.73728466 11.3438158  14.30061817
 13.7494278  16.71205711 17.31424522 14.86820412 14.46943283 15.3980875
 13.63469505 15.92546844 14.2976675  13.21761227 15.70006275 14.8883009
 14.66759205 14.21466351 13.6841116  13.32811356]","[0.50196105 0.43441197 0.25385538 0.3301791  0.56080842 0.27536169
 0.49074236 0.49077243 0.36195257 0.35579965 0.69725591 0.44863129
 0.44836107 0.27192801 0.24799316 0.49741128 0.46121529 0.32610607
 0.38286009 0.26513201 0.27706009 0.28461638 0.31800181 0.2610375
 0.17644152 0.41590229 0.40317196 0.26858005]",szngczd2
92,"[14.14763069 14.11205292 13.75828743 14.09318829 13.18684196 13.76747417
 12.72489548 14.3003788  14.21937275 14.46569633 11.26478958 13.40984154
 13.86663914 11.38168144 13.8496809  12.02779579 11.26911831 11.05659771
 12.0398283  11.80481529 10.9648447   9.27096081 12.08733368 12.60053825
 11.37935257 11.08913136 10.62475109 10.95445538]","[0.45550314 0.28742239 0.32642519 0.40934879 0.39729995 0.27154347
 0.33958441 0.33323014 0.3431913  0.41986957 0.61029416 0.38570732
 0.28639036 0.38258716 0.29412994 0.33399925 0.32259643 0.25789616
 0.47445405 0.36138615 0.36272734 0.49525794 0.48146719 0.37857276
 0.47608435 0.37451795 0.35761228 0.14768267]",t4q1uam7
93,"[12.39120102 13.8501339  11.81522751 12.70139122 13.40459633 12.91520977
 13.6415329  13.49653339 10.36932468 12.33882809 11.82717514 12.12368679
 13.70650101 12.68341255 14.22472477 13.48934841 13.58272266 14.65713692
 11.02697659 11.86461449 11.30170727 14.66043377 11.81300926 12.58735371
 14.13350582 13.03468037 15.05089664 14.08886147]","[0.6456266  0.51545084 0.65351528 0.63733661 0.59604239 0.5654856
 0.57684869 0.51579839 0.71930772 0.64402461 0.67295212 0.59558588
 0.55510414 0.52266783 0.48029384 0.53359991 0.41439015 0.43927401
 0.69417483 0.64467567 0.60160685 0.44526371 0.6824854  0.58079082
 0.54013538 0.54904652 0.4784663  0.46109885]",ty2yznzp
94,"[17.87397575 17.21395683 16.11413383 15.53308964 15.50579834 16.08862877
 15.57051563 17.62240028 16.42806053 16.02608681 16.86560631 17.36052322
 16.32300949 15.95501518 16.00742912 16.57388878 16.3821106  15.74269962
 14.90184975 10.40211773 14.03512192 12.93492031 13.99684429 14.14736843
 10.81232738 13.04039097 12.41372871 12.30340672]","[0.38207373 0.34006238 0.32052034 0.3906126  0.34976533 0.22241867
 0.26537564 0.3806144  0.38888276 0.43539736 0.33258584 0.22450206
 0.32471508 0.29941615 0.3195059  0.20970926 0.13648012 0.19264068
 0.26690155 0.60454363 0.16573654 0.27595127 0.3193773  0.20413047
 0.54380411 0.22767125 0.28038386 0.1312193 ]",ua32y4cb
95,"[16.93527031 14.14947224 15.85497189 14.7865324  13.99654579 16.13570595
 16.16046333 17.42398643 16.94270134 16.8738308  17.47838211 18.23818016
 18.0338707  16.01037598 14.89771175 14.40922737 16.03146744 15.28710651
 14.9443531  16.02606773 14.62633324 16.45728111 14.46926975 15.55631351
 16.56310654 15.7432766  16.42401505 16.71419144]","[0.30686626 0.31437558 0.3006407  0.18932198 0.3493154  0.24164443
 0.25366986 0.26665446 0.39503282 0.27971497 0.27638388 0.27663517
 0.30193579 0.28978938 0.18249963 0.31430206 0.2552323  0.33674526
 0.34728163 0.30462816 0.47671318 0.34710267 0.25454742 0.25345016
 0.16735905 0.29950175 0.25079927 0.30179253]",uasu7q0z
96,"[16.30316544 13.47467041 16.59934807 14.51625919 16.29423904 14.02156734
 13.4034977  14.61099243 16.52863312 14.02928162 15.25528526 13.3474369
 12.74321747 15.5104332  13.64053535 15.24609852 13.36697102 13.33095741
 14.72766018 15.734622   14.92421055 14.42692375 14.35893154 12.39635277
 11.79532337 14.50514889 13.64578247 11.48695469]","[0.16934325 0.42898351 0.24894868 0.31470767 0.27573165 0.20149253
 0.35689548 0.26189393 0.19614549 0.29381657 0.31600472 0.17295797
 0.34628603 0.28758702 0.3253713  0.31135914 0.15724559 0.27373379
 0.33962315 0.35813305 0.16102087 0.30560938 0.37248388 0.24014355
 0.40580949 0.21441878 0.38369763 0.21033484]",uh4csmkb
97,"[13.49906826 14.67980289 15.38080311 16.667202   14.52420616 15.777071
 15.782547   14.15154934 12.96485519 15.78048229 13.50840473 15.69286633
 15.801754   14.66178226 16.25962257 14.32416153 15.76521587 16.34017563
 12.12852955 12.89237881 13.64513779 17.00574875 13.77409267 13.6929245
 16.23926735 14.27449799 16.17089653 16.66310501]","[0.57173944 0.49300113 0.35982978 0.34414998 0.47200099 0.39102596
 0.50523162 0.40028948 0.38370985 0.25928974 0.39503092 0.22485818
 0.41477117 0.21463281 0.22135682 0.32704186 0.22596841 0.37695497
 0.47764152 0.30516601 0.27566588 0.21084982 0.38309348 0.42062649
 0.38774279 0.29228747 0.3459456  0.32816502]",umpbyicl
98,"[14.53141403 17.09584618 15.63214302 14.1658535  15.30869675 16.82906151
 14.68000889 14.95289516 13.73329353 14.64980888 14.77626419 15.09120846
 13.39481544 13.50446129 16.54108047 14.66643906 14.65961266 12.61724281
 14.08499146 14.63247967 14.01955032 11.56303406 14.6894455  13.89906502
 14.26568317 13.75539398 13.63689041 14.22637558]","[0.56359679 0.31316158 0.41896254 0.57441992 0.50269079 0.36898783
 0.49103671 0.48954463 0.5658173  0.55436391 0.54638028 0.50456244
 0.58920407 0.5047611  0.35366139 0.49285227 0.46191168 0.57027447
 0.52696192 0.48842174 0.50063753 0.63277054 0.53982341 0.56768513
 0.5167712  0.57632416 0.55875587 0.48840991]",uto97k5h
99,"[14.12657738 13.35260391 13.82159138 12.05412579 13.2797842  14.99090099
 13.85830021 14.34621429 13.74392414 13.28868198 12.88972187 14.06838226
 12.69666386 14.05664062 13.82331657 13.37668419 13.72023773 14.94207478
 13.3296051  13.15057182 10.27364445 12.88023472 12.60615826 13.76809883
 13.85260582 13.8815918  14.59823227 14.44404316]","[0.5053966  0.53499913 0.50791007 0.54615903 0.48334509 0.37083432
 0.51694989 0.55597711 0.59644145 0.5756079  0.61574787 0.55465972
 0.66094196 0.56120658 0.51470393 0.56514806 0.55753797 0.51254457
 0.55586672 0.58525103 0.75559396 0.64142799 0.55105799 0.48809949
 0.53006607 0.50459111 0.49793726 0.52419269]",v0vg2kj7
100,"[13.06817245 14.08055878 15.36679077 14.79323101 13.35952663 15.80071735
 14.30069923 12.0550909  14.4795866  14.42648697 10.64035606 14.60395908
 14.67811203 12.67214012 15.05175877 11.997118   13.70135498 12.75982285
 15.45592499 12.50043201 14.07185364 13.95727253 14.6534729  14.22415733
 14.81220722 14.24436283 12.70986652 12.40728092]","[0.60877794 0.51572126 0.31239051 0.47844484 0.56564605 0.34390342
 0.47059196 0.66936874 0.44691998 0.53580236 0.74352199 0.48252133
 0.48357344 0.54348868 0.46373457 0.65220267 0.5113616  0.5822804
 0.33256763 0.55874044 0.37256357 0.39497858 0.49349749 0.48766154
 0.45143703 0.47381079 0.58727539 0.57178319]",v1msogty
101,"[14.57461834 17.35330391 17.00747299 16.61179161 15.12117672 17.57040215
 14.42678642 17.24098587 14.92986298 16.48900795 14.13695049 15.740695
 13.30502129 14.70829582 18.62182426 17.13755608 16.55728722 13.92887783
 16.38222504 15.81570244 13.01294518 11.88752556 16.35052109 16.11868095
 15.04661179 15.62479496 14.70316696 14.29180813]","[0.50192547 0.22058949 0.2472904  0.39859664 0.49045062 0.2264128
 0.38517264 0.16091214 0.3682096  0.36613318 0.52270508 0.32608947
 0.41567633 0.30290529 0.10656759 0.22446314 0.15986241 0.22454809
 0.30862421 0.33755827 0.47743317 0.43799606 0.40796715 0.35564587
 0.32955715 0.37797797 0.33723667 0.22805326]",v4vf1g92
102,"[15.10324097 15.85055351 14.30801582 14.95716763 14.78008366 15.40041542
 13.58583641 16.06648254 14.2512064  13.94290543 14.34374619 14.62674809
 14.79385662 13.65746307 15.07177639 15.46465206 15.57315063 17.16032219
 13.97804832 13.57179165 11.74965477 13.37981987 14.28900337 14.44755173
 14.30565929 15.14937782 14.3314991  15.34292316]","[0.30041274 0.33315051 0.29419798 0.37844807 0.40919948 0.28762341
 0.4844223  0.22759901 0.15980785 0.38748276 0.37251222 0.2582773
 0.30497873 0.38273126 0.38324413 0.36730096 0.28988153 0.19578835
 0.30395761 0.37290627 0.45256552 0.36000645 0.43475592 0.35605195
 0.41395956 0.31356391 0.4282569  0.2685658 ]",v7er47fs
103,"[14.80729485 14.58428383 16.88332367 17.76781845 16.84675789 16.59106827
 16.20348549 16.12391853 17.7211628  18.28514671 18.38968849 16.81985855
 17.99157906 14.92344952 17.24409866 15.79074383 13.57810593 15.51062107
 17.61277962 15.18431091 16.53431511 11.66543007 14.76491833 18.36875916
 18.50740433 17.26329041 17.16844177 17.28106117]","[0.45936236 0.29246894 0.04086817 0.22378063 0.20855489 0.18601711
 0.05228527 0.38684335 0.24937849 0.35505411 0.2868295  0.38012823
 0.1878792  0.31446841 0.31458732 0.35391408 0.49666908 0.21117982
 0.27916819 0.39924118 0.24527001 0.5503304  0.55214822 0.27701476
 0.1626098  0.29132077 0.18721895 0.12724429]",v8e6pplm
104,"[14.04661942 12.48954773 16.92259216 16.65165329 13.78180599 16.36058235
 14.03450489 12.94441605 15.90162277 13.5279541  13.33116722 15.3667078
 12.71130848 13.82505894 11.44072914 10.75394917 13.41397381 11.41158772
 16.40394783 11.69891453 11.26012897 11.55613613 14.93324757 15.47532845
 15.11272907 12.36086464  9.95117664  9.15832996]","[0.40379599 0.45860451 0.11885025 0.29348877 0.23784128 0.20475526
 0.28855538 0.37157169 0.17758752 0.51759899 0.22534074 0.2600356
 0.37647614 0.26336583 0.63451898 0.34727085 0.34025821 0.36749768
 0.27384895 0.40366453 0.59579474 0.47501901 0.25543875 0.37357974
 0.29904398 0.36848965 0.41046041 0.70001352]",vavxr67w
105,"[15.6311779  14.67339039 14.45944405 15.03361988 15.89758682 14.63754177
 14.06387043 15.12001514 14.77090549 15.10218906 14.68061256 15.00319576
 14.31069565 15.48212528 15.78451538 15.71671677 14.72933388 14.99265289
 14.69442463 15.02249908 13.47766113 14.03485775 13.87574005 12.55143738
 14.7017355  10.05070686 13.92336178 13.79593658]","[0.50631064 0.55721754 0.51418889 0.48174241 0.30970326 0.39261991
 0.5532465  0.5632419  0.53865433 0.52265972 0.48732981 0.44267634
 0.57726169 0.48190707 0.4675813  0.38756838 0.44930312 0.52638859
 0.47354832 0.33324108 0.44009995 0.52780849 0.44637823 0.5325582
 0.48917055 0.58979332 0.45549661 0.44039351]",vbr4ykbh
106,"[14.28298664 13.40775394 13.99628544 15.07326984 13.56988525 15.87192917
 14.10083771 12.78355026 14.38526154 15.2834444  13.08492088 14.81113529
 11.98386192 13.33908367 14.81677914 12.23651409 14.01511574 13.0648222
 13.08636379 12.80728722 10.71849632 12.31215096 11.13680649 13.66881847
 13.07566166 13.07179356 10.93495655 12.73156738]","[0.44572237 0.49191555 0.50491065 0.45608041 0.52862805 0.33406195
 0.43328899 0.4974128  0.44069505 0.40533623 0.53083575 0.37622333
 0.55500716 0.50013518 0.42057478 0.57355672 0.41606298 0.44237116
 0.5920732  0.5821256  0.69839072 0.57263076 0.70183891 0.5371595
 0.54974449 0.54456532 0.65871805 0.51512015]",vcxktu9d
107,"[16.0224514  17.16905212 16.35198021 16.83932877 17.88366127 17.10595894
 14.4401741  12.63727474 14.93545818 14.66539192 15.92649937 14.15189362
 16.43411446 14.87914944 13.91178322 14.65425396 11.36516666 16.45769501
 15.16690254 15.01616001 13.76382542 14.3253231  14.93592644 13.18031597
 16.55244255 12.74185848 17.10485268 15.43392181]","[0.44309947 0.31420285 0.4576354  0.36924407 0.27573535 0.29465771
 0.59624863 0.5211243  0.4453133  0.39085791 0.26876929 0.36829296
 0.36917117 0.40642548 0.39734256 0.31740823 0.54374099 0.32045665
 0.41283143 0.41612974 0.47551745 0.55685687 0.3353864  0.43136677
 0.34420043 0.45679957 0.28866008 0.38387984]",vd9idbqc
108,"[13.68787003 14.01929665 13.37027454 12.27423477 12.75835419 14.94644833
 12.95565987 13.35360432 13.17372227 12.65737343 11.55310631 13.08793259
 13.54448223 14.33863449 14.13743877 11.75243568 13.37626266 14.35428524
 12.01851463 11.63971043 13.32012653 13.99690151 10.71366787 12.18513107
 12.61286068 10.87260914 13.28911686 14.14958477]","[0.58196056 0.53197229 0.53171676 0.57022858 0.5896728  0.41022199
 0.54734659 0.60080916 0.57926989 0.58502889 0.68814552 0.58331931
 0.5428713  0.45777071 0.41498023 0.65045738 0.52660096 0.43864331
 0.51275629 0.6166569  0.46925282 0.39368823 0.64119744 0.4947291
 0.43358499 0.66387105 0.48150241 0.37625009]",vg7u1mhi
109,"[15.68606663 15.22172356 12.35060596 16.13823891 13.66411304 15.82981777
 14.7519455  14.89010048 15.34398556 14.88308811 13.757514   14.204566
 13.95792961 13.00971985 13.87572765 13.85472679 14.8012619  13.23825169
 14.92010498 12.48664284 13.25226974 12.1376009  15.93444061 15.59028244
 13.821908   13.83010864 13.7015152  13.13932228]","[0.37250412 0.18886088 0.4157863  0.30005953 0.45379722 0.24146706
 0.22150496 0.35804605 0.24572727 0.4766838  0.52265543 0.47734821
 0.43404797 0.13457896 0.40877131 0.33935431 0.20939939 0.21552733
 0.23399855 0.41099784 0.28791869 0.21990637 0.32324451 0.33279109
 0.40342301 0.42667082 0.34035397 0.36590093]",vioatqkm
110,"[14.18212032 12.26677895 12.95402718 12.66920471 12.19314671 13.11026573
 15.26034737 15.97875118 12.00911522 14.23697853 14.41763592 15.14984035
 15.02148819 14.41556168 12.22368145 13.0749979  12.64358711 13.60104942
 13.56581116 12.47803402 13.56594849 14.08489037 11.41501236 12.51550388
 13.90666008 10.82696342 13.83486938 12.81223774]","[0.55371481 0.66835266 0.59984583 0.65388942 0.67493582 0.59906447
 0.48856643 0.44171861 0.65988028 0.56609946 0.54898709 0.46908066
 0.50840139 0.51228076 0.68214524 0.63141423 0.63337559 0.59953856
 0.57922429 0.63891578 0.53887838 0.53654623 0.72480291 0.64950681
 0.58993709 0.73413324 0.58877796 0.62505174]",vm0nj2sw
111,"[13.96852398 14.32973957 14.49674416 13.82340717 14.43917274 14.57009792
 14.03834724 13.72231007 12.191535   13.63853645 12.51825333 13.72171497
 14.26277542 12.373353   14.29542732 14.22655201 12.40295506 15.41021633
 13.21840286 13.88706779 12.06052303 14.67555332 13.33563614 13.51882935
 14.53220463 13.38090706 13.95927906 13.52062511]","[0.63370597 0.58911437 0.58292514 0.63874245 0.56702465 0.58417112
 0.59657288 0.63741249 0.71621263 0.65974802 0.68912572 0.64431947
 0.59991592 0.68699253 0.60334629 0.5655086  0.68993157 0.49786246
 0.66360813 0.59006447 0.70923293 0.54886585 0.64344466 0.65227824
 0.58121049 0.62540573 0.57017136 0.62287527]",vpn2ozx3
112,"[15.89833164 16.02181816 16.03719139 15.75264645 16.10938072 19.51879311
 16.26536751 14.98696327 15.47968006 15.4738102  15.27057838 18.11403656
 15.932621   13.49197292 14.12015343 12.1635685  17.78342247 15.21446133
 12.08848858 13.37731838 15.90524387 14.74796677 12.35715294 15.86015606
 13.6146698  16.95623016 13.18656826 16.69089127]","[ 0.31455374  0.21284424  0.11420891  0.13315105  0.10469885  0.12417205
  0.27348956  0.23355258  0.06651241  0.04777314  0.09217395  0.18872602
  0.23502828  0.14057022  0.0338818   0.30358255  0.12444124  0.19636129
  0.14032507 -0.02369251  0.24221075  0.14043587  0.10043728  0.23647644
  0.2612443   0.12113126  0.32215413  0.30586147]",w4q5g7q9
113,"[14.00638771 16.65389252 17.1944046  16.40153503 15.93873024 15.29379082
 15.29403877 17.21420097 16.93360329 15.51073551 16.6750412  16.79435539
 15.15628815 16.90568733 16.04734612 14.4576025  14.38128185 14.81360626
 16.08188438 14.33921719 15.66782475 13.93061733 14.46612644 14.51421833
 13.33160686 12.86164856 14.4612236  12.96610451]","[0.54108059 0.33930323 0.23389852 0.30273643 0.37096968 0.40163717
 0.2233378  0.26880139 0.22728567 0.35161686 0.28486627 0.24760416
 0.18841797 0.21291544 0.28995985 0.45153868 0.43725595 0.20307016
 0.20932318 0.40618977 0.25979534 0.17863922 0.39443156 0.36346701
 0.25331318 0.5275026  0.18335511 0.31617764]",wijj2zsc
114,"[15.50780392 13.90062618 13.5898304  14.03831673 13.5091753  14.49992752
 11.41701412 15.07835484 13.60613346 15.17091942 15.97884846 15.55665302
 15.10464668 14.03551292 14.86005688 15.87277985 13.20200539 14.20685101
 13.47732353 14.9488802  14.45570278 13.66087818 13.37148666 15.81246185
 13.0256958  15.36102486 14.9959259  15.78771591]","[0.309055   0.22020689 0.46857098 0.42483768 0.5123415  0.31187862
 0.47421342 0.40463161 0.59361666 0.49321163 0.45970392 0.43456694
 0.40046906 0.47283468 0.40335995 0.35333285 0.48850796 0.28700599
 0.59195501 0.51832968 0.50106668 0.500404   0.6136694  0.40047064
 0.54599506 0.46001476 0.42473578 0.26016468]",wka7ow1e
