,28xeuclidean,28xcosine,id
100,"[0.22158997 0.51048371 0.26933672 0.24006437 0.10198128 0.10574904
 0.23611608 0.28889374 0.04774675 0.0184744  0.11960869 0.11584093
 0.45770605 0.241147   0.27041934 0.40850243 0.40473467 0.74659979
 0.02927235 0.16735543 0.16358767 0.5054528  0.13808309 0.13431533
 0.47618045 0.00376776 0.33809736 0.34186512]","[ 1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]",cf7hcvjy
101,"[0.65304059 0.53013726 0.57530913 0.86257458 0.16906932 0.38664287
 0.13439749 0.12290333 0.07773146 0.20953399 0.82210991 0.26639772
 0.5186431  0.04517187 0.33243732 0.69920658 0.14349439 0.39573976
 0.28726545 0.74437845 0.18866626 0.44091164 1.0316439  0.47593171
 0.72817709 0.55571219 0.30346681 0.25224537]","[-1. -1. -1. -1.  1. -1.  1.  1.  1.  1. -1.  1. -1.  1.  1. -1.  1. -1.
  1. -1.  1. -1. -1.  1. -1. -1.  1. -1.]",cr91kd19
102,"[0.27305813 0.11930926 0.42531179 0.09655671 0.08157359 0.291481
 0.4136598  0.39236739 0.15225366 0.17650142 0.35463172 0.01842287
 0.14060166 0.54462105 0.21586597 0.03773567 0.41079026 0.53296906
 0.32875508 0.50688538 0.13383079 0.01165199 0.1781303  0.19492429
 0.31710308 0.37305459 0.49523339 0.12217879]","[-1.  1. -1.  1.  1. -1. -1. -1.  1. -1. -1.  1.  1. -1.  1.  1. -1. -1.
 -1. -1.  1.  1.  1. -1. -1. -1. -1.  1.]",fvmi0mv0
103,"[0.05691762 0.25235781 0.14391536 0.02766924 0.24429083 0.11675283
 0.0891147  0.30927543 0.20083298 0.02924838 0.30120845 0.17367046
 0.14603232 0.10844246 0.28002705 0.00806698 0.13560498 0.16324311
 0.1715846  0.10037547 0.02716252 0.05480066 0.27196007 0.14442208
 0.11678394 0.127538   0.15517613 0.02763814]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1.]",hm1o6lw3
104,"[0.49588585 0.57625679 0.44191977 0.42686051 0.11040482 0.02917612
 0.25996792 0.08037095 0.05396608 0.06902534 0.38548103 0.46670973
 0.23591793 0.13433703 0.14939628 0.46585198 0.54708068 0.31628887
 0.01505926 0.33151495 0.41274365 0.18195184 0.31645569 0.3976844
 0.16689259 0.0812287  0.1495631  0.23079181]","[ 1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]",iemnsbbz
105,"[0.26967058 0.03298214 0.47816852 0.75171278 0.37283412 0.10498494
 0.10059204 0.23668844 0.20849794 0.48204219 0.10316354 0.37465552
 0.37026263 0.44518638 0.71873064 0.33985198 0.13796708 0.13357418
 0.27354425 0.1053344  0.58315346 0.57876057 0.37887865 0.85669771
 0.85230482 0.47781906 0.47342617 0.00439289]","[ 1.  1.  1.  1.  1. -1. -1.  1.  1.  1.  1. -1. -1.  1.  1.  1. -1. -1.
  1.  1. -1. -1.  1. -1. -1. -1. -1.  1.]",jsgnvpjd
106,"[0.21065271 0.00409875 0.06008014 0.07823437 0.48400834 0.0229689
 0.26126929 0.21475146 0.15057257 0.13241834 0.27335563 0.23362161
 0.05061658 0.06417889 0.08233312 0.48810709 0.01887015 0.26536804
 0.01815423 0.4239282  0.08304904 0.20118915 0.40577397 0.10120327
 0.18303492 0.50697725 0.22273906 0.28423819]","[-1.  1.  1. -1. -1.  1. -1. -1. -1.  1.  1. -1.  1.  1. -1. -1.  1. -1.
 -1. -1.  1. -1.  1. -1.  1. -1.  1. -1.]",jufjjied
107,"[0.49717417 0.06124048 0.28894242 0.13827205 0.55863496 0.23649564
 0.9520118  0.55841465 0.20823175 0.35890211 0.06146079 0.7336698
 1.44918597 0.3501829  0.19951254 0.61987544 0.17525515 0.89077132
 0.15067036 0.26969254 0.52543806 1.24095422 0.4203629  0.37476769
 1.09028386 0.7951306  1.51064676 0.71551616]","[ 1. -1.  1.  1.  1. -1. -1. -1.  1.  1.  1. -1. -1. -1. -1. -1.  1.  1.
  1.  1. -1. -1.  1. -1. -1. -1. -1.  1.]",kwkaksdv
108,"[0.19566031 0.06378208 0.03243765 0.13871886 0.29170658 0.42514725
 0.12038182 0.25944239 0.16322266 0.33437917 0.48736688 0.22948694
 0.31604213 0.09621973 0.07493678 0.2279245  0.48892933 0.05659974
 0.17115651 0.32414423 0.3927096  0.15281947 0.15298772 0.56386611
 0.01833704 0.71685383 0.17132476 0.54552907]","[-1.  1.  1.  1.  1. -1.  1. -1. -1. -1. -1.  1. -1.  1.  1.  1. -1.  1.
  1.  1. -1.  1.  1. -1.  1. -1.  1. -1.]",lewbjvmo
109,"[0.68658882 0.19980097 0.15338899 0.50947344 0.04865886 0.06984818
 0.73046556 0.88638979 0.53319983 0.17711538 0.63792996 0.756437
 0.04387674 0.35318996 0.70927441 0.24845983 0.12995279 0.93026653
 0.35608445 0.10473013 0.22323717 0.57707657 0.46081458 0.57932162
 0.22099212 0.11850704 0.6818067  0.80031374]","[-1.  1.  1. -1.  1.  1. -1. -1. -1.  1. -1. -1.  1.  1. -1.  1.  1. -1.
 -1.  1.  1. -1. -1. -1.  1.  1. -1. -1.]",lj9ppwgg
110,"[0.25132883 0.64738181 0.32885262 0.02854255 0.45292705 0.44974521
 0.10092625 0.89871064 0.07752379 0.22278628 0.20159822 0.19841638
 0.15040258 0.97623444 0.67592436 1.10030887 1.09712702 0.74830806
 0.30031008 0.12407443 0.12089258 0.22792637 0.4243845  0.42120266
 0.0723837  0.00318184 0.3520008  0.34881896]","[-1.  1. -1.  1. -1. -1.  1. -1.  1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
 -1.  1.  1. -1. -1. -1.  1.  1. -1. -1.]",mzhgd5f0
111,"[0.51007599 0.13992763 0.12630554 0.38631529 0.14754909 0.06751313
 0.3929435  0.37014835 0.63638152 0.1237607  0.36252689 0.44256286
 0.11713248 0.26623317 0.24638765 0.00762146 0.0724145  0.25301587
 0.51262082 0.27385463 0.19381867 0.51924904 0.23876619 0.31880216
 0.00662822 0.08003596 0.24539441 0.32543037]","[-1. -1.  1. -1. -1. -1. -1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1.  1.
 -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]",ot9hqqhn
112,"[0.01534787 0.1287555  0.06142766 0.70284154 0.31362896 0.52573504
 0.0784185  0.14410337 0.04607978 0.71818941 0.32897683 0.54108291
 0.06307063 0.19018316 0.57408604 0.18487346 0.39697954 0.207174
 0.7642692  0.37505662 0.5871627  0.01699085 0.38921258 0.1771065
 0.78126004 0.21210608 0.39204746 0.60415354]","[ 1. -1.  1. -1. -1. -1.  1. -1.  1. -1. -1. -1.  1. -1.  1.  1.  1. -1.
 -1. -1. -1.  1.  1.  1. -1.  1. -1. -1.]",pxdzddxi
113,"[0.15540218 0.23485488 0.02437687 0.06866604 0.37900411 0.20521024
 0.34811006 0.39025707 0.13102531 0.22406822 0.53440629 0.04980806
 0.50351224 0.25923175 0.16618884 0.14414922 0.44006512 0.11325517
 0.09304291 0.40338098 0.18083337 0.37248693 0.31033807 0.27387628
 0.27944402 0.58421434 0.03089405 0.5533203 ]","[ 1.  1.  1.  1. -1.  1. -1.  1.  1.  1. -1.  1. -1.  1.  1. -1.  1. -1.
  1. -1.  1. -1. -1.  1. -1. -1.  1. -1.]",qtzpdq7e
114,"[0.02577464 0.18483691 0.19542669 0.01471913 0.18091695 0.27058075
 0.22733092 0.21061155 0.22120133 0.04049377 0.20669159 0.2963554
 0.20155628 0.01058978 0.17011778 0.00391996 0.08574384 0.41216783
 0.18070756 0.01450974 0.07515407 0.42275761 0.16619782 0.25586163
 0.24205005 0.0896638  0.40824787 0.49791167]","[ 1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.
  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.]",rcse8di4
115,"[0.15385918 0.3978489  0.30678685 0.33095613 0.37712152 0.82659568
 0.11378588 0.24398972 0.15292767 0.17709695 0.22326234 0.6727365
 0.26764506 0.09106205 0.06689277 0.02072738 0.42874677 0.51163478
 0.02416928 0.07033467 0.51980883 0.42057273 0.04616539 0.49563955
 0.44474201 0.44947416 0.4909074  0.94038156]","[ 1. -1. -1. -1. -1. -1.  1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1. -1.
  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.]",wka7ow1e
116,"[0.86325032 0.62985643 0.66124596 0.4505557  0.6687554  0.48985627
 0.68649743 0.23339389 0.20200436 0.41269462 0.19449492 0.37339404
 0.17675288 0.03138953 0.17930073 0.03889897 0.14000016 0.056641
 0.21069026 0.00750944 0.17138968 0.02525148 0.2181997  0.03930058
 0.23594174 0.17889912 0.01774204 0.19664116]","[-1. -1. -1.  1. -1.  1. -1.  1.  1. -1.  1. -1.  1.  1. -1.  1. -1.  1.
 -1.  1. -1.  1. -1.  1. -1. -1.  1. -1.]",xkxahpzp
117,"[0.08493281 0.10565061 0.15194567 0.26133052 0.50307211 0.15086491
 0.1759168  0.02071781 0.06701287 0.34626332 0.58800492 0.23579772
 0.09098399 0.04629506 0.36698113 0.60872272 0.25651552 0.07026619
 0.41327619 0.65501779 0.30281059 0.02397113 0.2417416  0.1104656
 0.43724731 0.3522072  0.67898891 0.32678171]","[ 1. -1. -1.  1.  1.  1. -1. -1. -1.  1.  1.  1. -1.  1. -1. -1. -1.  1.
 -1. -1. -1.  1.  1.  1. -1.  1. -1. -1.]",xmka2ssw
118,"[0.1700418  0.35707667 0.0739713  0.2929108  0.55223852 0.76149669
 0.2987117  0.52711847 0.2440131  0.4629526  0.72228032 0.93153849
 0.4687535  0.28310537 0.06416588 0.19516185 0.40442002 0.05836497
 0.2189395  0.47826722 0.68752539 0.2247404  0.25932772 0.46858589
 0.0058009  0.20925817 0.25352682 0.46278499]","[ 1. -1.  1. -1. -1. -1. -1. -1.  1. -1. -1. -1. -1. -1.  1.  1.  1.  1.
 -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]",yiznfzbt
