,28xeuclidean,28xcosine,id
70,"[1.40124616 1.41421356 1.40113688 1.4045412  1.35798803 1.4070553
 1.4049042  1.34816793 1.3914919  1.36291197 1.37797568 1.37639631
 1.39805404 1.41421356 1.36519475 1.41421356 1.41421356 1.41421356
 1.39728063 1.40220882 1.40169039 1.3979177  1.38724167 1.38607031
 1.40216371 1.39428465 1.40566637 1.40529774]","[0.0182546  0.         0.01840772 0.013632   0.07793425 0.0100977
 0.01312209 0.09122162 0.03187514 0.07123549 0.05059152 0.05276659
 0.02272246 0.         0.06812165 0.         0.         0.
 0.02380342 0.01690522 0.01763202 0.02291305 0.03778027 0.03940455
 0.01696847 0.02798516 0.01205102 0.01256913]",ua32y4cb
71,"[1.37561921 1.3607576  1.35894223 1.38884364 1.36391137 1.37154447
 1.40362741 1.37391336 1.35095217 1.36851917 1.37833411 1.38326397
 1.37982618 1.38703085 1.40025375 1.27824244 1.35719122 1.41421356
 1.36958242 1.37289278 1.34687395 1.4024344  1.34864811 1.37279666
 1.41421356 1.39597366 1.36496251 1.41421356]","[0.0538359  0.07416938 0.076638   0.03555668 0.06987288 0.05943289
 0.01491504 0.05618103 0.08746411 0.06357764 0.05009754 0.0432904
 0.04803986 0.03807272 0.01964472 0.18304813 0.07901599 0.
 0.06212199 0.05758271 0.09296528 0.01658887 0.09057414 0.05771467
 0.         0.02562877 0.06843867 0.        ]",uasu7q0z
72,"[1.35792094 1.31413196 1.37954337 1.36806725 1.32599599 1.29460098
 1.31173436 1.34006581 1.37641465 1.39160797 1.38007319 1.34336779
 1.33360262 1.33062282 1.28146676 1.37486507 1.3313964  1.31911928
 1.36819025 1.35912895 1.36318254 1.36266131 1.32537847 1.36021162
 1.3389006  1.35834298 1.31443195 1.24559463]","[0.07802536 0.1365286  0.04843005 0.06419601 0.12086731 0.16200415
 0.13967648 0.10211182 0.05274136 0.03171363 0.047699   0.09768149
 0.11075203 0.11472146 0.17892147 0.05487302 0.11369181 0.12996217
 0.06402772 0.07638424 0.07086668 0.07157707 0.12168596 0.07491217
 0.10367259 0.07745217 0.13613432 0.22424701]",uh4csmkb
73,"[1.3007456  1.21987116 1.28115197 1.41421356 1.21401622 1.36537348
 1.3505579  1.33327545 1.30193835 1.41421356 1.3875166  1.40059626
 1.32873466 1.29216469 1.41421356 1.41421356 1.36721528 1.38960572
 1.22453382 1.40275731 1.3630775  1.41421356 1.41421356 1.33155431
 1.41421356 1.41421356 1.36819572 1.41421356]","[0.15403044 0.25595718 0.17932482 0.         0.26308231 0.06787763
 0.08799668 0.11118828 0.15247827 0.         0.03739885 0.01916507
 0.11723211 0.16515521 0.         0.         0.06536119 0.03449797
 0.25025846 0.01613596 0.07100987 0.         0.         0.11348157
 0.         0.         0.06402024 0.        ]",umpbyicl
74,"[1.33730127 1.35041644 1.34384539 1.26993276 1.33026606 1.34460292
 1.24210887 1.3598345  1.37070642 1.34183317 1.28299005 1.33192065
 1.23376376 1.29843713 1.34938193 1.36629084 1.3610511  1.31131768
 1.34985527 1.3509558  1.27926138 1.26638495 1.33802451 1.35760125
 1.24887034 1.29675514 1.28450773 1.30350959]","[0.10581265 0.08818771 0.09703978 0.19363539 0.1151961  0.0960215
 0.22858277 0.07542507 0.06058196 0.09974188 0.17696826 0.1129937
 0.23891349 0.1570305  0.0895842  0.06662468 0.07376995 0.14022298
 0.08894538 0.08745921 0.18174516 0.19813458 0.10484521 0.07845942
 0.22016144 0.15921305 0.17501994 0.15043137]",uto97k5h
75,"[1.31371783 1.27653034 1.28947091 1.35856568 1.26240943 1.36566139
 1.26800323 1.34185827 1.26157074 1.33011987 1.33275768 1.25112507
 1.27842847 1.32309851 1.35214608 1.34901467 1.36333024 1.34152094
 1.33054303 1.26810352 1.20830141 1.27821408 1.38953679 1.35042023
 1.25815456 1.36193732 1.34196016 1.3083022 ]","[0.13707273 0.18523514 0.16863238 0.07714964 0.20316122 0.06748448
 0.1960839  0.09970819 0.20421963 0.11539057 0.11187848 0.21734303
 0.18281033 0.12470516 0.08585049 0.09007971 0.07066533 0.10016079
 0.11482763 0.19595673 0.27000385 0.18308439 0.03459375 0.0881826
 0.20852355 0.07256337 0.09957147 0.14417268]",v0vg2kj7
76,"[1.34383986 1.29166722 1.37537665 1.27512534 1.27662839 1.35420005
 1.33958432 1.35888668 1.35264365 1.35619058 1.2342633  1.36881614
 1.31249934 1.38747888 1.27553688 1.24927901 1.35882424 1.32965929
 1.36635721 1.284761   1.34734756 1.37473881 1.32954232 1.36507131
 1.32192934 1.38603611 1.25209378 1.33519555]","[0.09704722 0.16579789 0.05416954 0.18702768 0.18510997 0.08307111
 0.10275692 0.0767135  0.08517757 0.08037356 0.23829705 0.06317119
 0.13867274 0.03745118 0.18650284 0.21965098 0.07679835 0.11600309
 0.06653399 0.17469459 0.09232728 0.0550466  0.11615861 0.06829015
 0.12625141 0.03945195 0.21613058 0.10862642]",v1msogty
77,"[1.41421356 1.34192957 1.3892587  1.41421356 1.32007109 1.39393981
 1.39172009 1.41421356 1.39559817 1.37840887 1.32481337 1.41421356
 1.41421356 1.34414363 1.41421356 1.38206075 1.41421356 1.41421356
 1.36791337 1.26406087 1.32213426 1.30059262 1.32243008 1.30481757
 1.29237867 1.3488549  1.32075683 1.35134616]","[0.         0.09961252 0.03498013 0.         0.12870615 0.02846591
 0.0315576  0.         0.02615288 0.0499945  0.12243477 0.
 0.         0.09663896 0.         0.04495405 0.         0.
 0.06440651 0.20107506 0.1259805  0.15422942 0.12558934 0.14872556
 0.16487869 0.09029523 0.1278007  0.08693177]",v4vf1g92
78,"[1.40204377 1.40024726 1.34031191 1.3232488  1.35120957 1.38001131
 1.34467911 1.40117992 1.31734081 1.34592192 1.38015277 1.3575796
 1.3965469  1.33104072 1.37148771 1.32678357 1.34809922 1.37665912
 1.38292964 1.35639226 1.35159504 1.36047399 1.32364556 1.37614443
 1.34940919 1.3480162  1.23920356 1.33959347]","[0.01713663 0.01965381 0.10178199 0.12450631 0.08711634 0.04778439
 0.09591904 0.01834742 0.13230659 0.09424709 0.04758916 0.07848882
 0.02482838 0.1141653  0.05951073 0.11982269 0.09131425 0.05240484
 0.04375281 0.08010002 0.08659542 0.07455527 0.12398122 0.05311326
 0.08954741 0.09142616 0.23218727 0.10274467]",v7er47fs
79,"[1.10333467 1.374393   1.41421356 1.41421356 1.38640411 1.35889216
 1.41421356 1.37917244 1.41421356 1.41421356 1.36480536 1.36556572
 1.41421356 1.41421356 1.41421356 1.41421356 1.36666738 1.41421356
 1.41421356 1.41421356 1.41421356 1.27302061 1.35359674 1.41421356
 1.41421356 1.41421356 1.41421356 1.41421356]","[0.3913263  0.05552194 0.         0.         0.03894182 0.07670604
 0.         0.04894169 0.         0.         0.06865316 0.06761514
 0.         0.         0.         0.         0.06611014 0.
 0.         0.         0.         0.18970927 0.08388793 0.
 0.         0.         0.         0.        ]",v8e6pplm
80,"[1.14267984 1.41421356 1.41421356 1.41421356 1.41421356 1.41421356
 1.41421356 1.41421356 1.41421356 1.41421356 1.21942931 1.41421356
 1.41421356 1.32521942 1.41421356 1.41421356 1.41421356 1.32247955
 1.41421356 1.41421356 1.26637966 1.33935201 1.41421356 1.41421356
 1.30697345 1.41421356 1.41421356 1.26171534]","[0.34714139 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.25649607 0.
 0.         0.12189675 0.         0.         0.         0.12552392
 0.         0.         0.19814128 0.1030681  0.         0.
 0.1459102  0.         0.         0.2040372 ]",vavxr67w
81,"[1.20660104 1.27838965 1.28254525 1.30813427 1.38376894 1.37697985
 1.29845339 1.29742123 1.28978283 1.274863   1.27154555 1.39921233
 1.25063923 1.34136954 1.36562936 1.40042994 1.3950512  1.33345952
 1.30286539 1.38249983 1.35412576 1.30067078 1.37936588 1.38075197
 1.34072677 1.31728543 1.3623341  1.36933631]","[0.27205697 0.18285995 0.17753884 0.14439237 0.04259175 0.05196325
 0.15700939 0.15834908 0.16823013 0.18736217 0.19158596 0.02110243
 0.21795075 0.10036388 0.06752823 0.019398   0.02691607 0.11094285
 0.15127088 0.04434711 0.08317171 0.15412776 0.04867489 0.046762
 0.10122586 0.13237955 0.0720229  0.06245904]",vbr4ykbh
82,"[1.29263993 1.30460082 1.26539789 1.28516589 1.24436512 1.33855393
 1.29606896 1.36092134 1.37745385 1.37646182 1.3465973  1.37771102
 1.34173915 1.34605109 1.23318678 1.36918215 1.38737595 1.33796699
 1.25896873 1.31345999 1.29532126 1.28807664 1.285624   1.28971808
 1.3131024  1.31418059 1.29182479 1.36086321]","[0.164541   0.14900835 0.19938409 0.17417432 0.22577772 0.10413669
 0.16010262 0.07394655 0.05131045 0.05267643 0.09333786 0.05095617
 0.09986803 0.09407323 0.23962519 0.06267012 0.03759398 0.10492217
 0.20749887 0.13741142 0.16107142 0.17042928 0.17358546 0.16831364
 0.13788104 0.13646469 0.16559435 0.07402566]",vcxktu9d
83,"[1.39437126 1.32464852 1.37545754 1.40033922 1.40284617 1.32887396
 1.24016261 1.28253507 1.27253363 1.31880464 1.38702044 1.3687996
 1.35897609 1.30412231 1.35069272 1.4006467  1.3847496  1.32355457
 1.36028706 1.36605071 1.36229912 1.33655989 1.35497667 1.36600058
 1.40846269 1.31727292 1.39275486 1.37537135]","[0.02786439 0.12265315 0.05405828 0.01952503 0.01601131 0.11704699
 0.23099836 0.1775519  0.19032908 0.13037716 0.03808715 0.06319382
 0.07659199 0.1496325  0.08781459 0.0190944  0.04123428 0.12410165
 0.07480955 0.06695272 0.07207056 0.10680383 0.08201911 0.06702121
 0.00811643 0.13239603 0.03011695 0.05417682]",vd9idbqc
84,"[1.24023214 1.2478277  1.30243332 1.29174607 1.19979515 1.31713357
 1.32184945 1.27394976 1.28571777 1.29883944 1.14149457 1.25824326
 1.29480809 1.35450358 1.30781665 1.2949465  1.34411388 1.37034624
 1.35728775 1.27282011 1.33965339 1.34536286 1.31795703 1.33025674
 1.34319243 1.25179071 1.35026423 1.37346049]","[0.23091212 0.22146301 0.15183372 0.16569605 0.2802458  0.13257958
 0.12635701 0.18852601 0.17346491 0.15650805 0.34849507 0.20841195
 0.16173601 0.08266003 0.1448078  0.16155678 0.09667893 0.06107559
 0.07888498 0.18996448 0.1026644  0.09499938 0.13149464 0.11520851
 0.09791705 0.21651    0.08839325 0.05680314]",vg7u1mhi
85,"[1.32816208 1.38950741 1.37730823 1.39067483 1.14572164 1.39868025
 1.39642883 1.38961607 1.38847976 1.31735923 1.32633435 1.30521856
 1.39689904 1.38242916 1.3550882  1.33137469 1.40328505 1.38946112
 1.40228713 1.38783379 1.35167497 1.36952886 1.3967698  1.39186022
 1.39063074 1.41421356 1.38924035 1.40264185]","[0.11799274 0.03463458 0.05151102 0.03301176 0.34366096 0.02184677
 0.02499327 0.03448359 0.03606198 0.13228233 0.1204186  0.14820226
 0.02433653 0.04444481 0.08186798 0.11372072 0.01539553 0.0346989
 0.01679541 0.03695868 0.08648738 0.06219535 0.02451706 0.03136257
 0.03307307 0.         0.03500563 0.01629792]",vioatqkm
86,"[1.31148404 1.2847561  1.30013727 1.2418715  1.22017539 1.23976468
 1.32339841 1.32235442 1.22849454 1.31802186 1.32721769 1.34172213
 1.34289775 1.33299901 1.30304191 1.31376038 1.28705098 1.3439657
 1.2541891  1.25619517 1.2960072  1.28676209 1.17691842 1.25847533
 1.33070112 1.23028057 1.3048528  1.29567642]","[0.1400048  0.17470088 0.15482154 0.22887759 0.255586   0.23149177
 0.12430832 0.1256894  0.24540059 0.13140919 0.1192466  0.09989087
 0.09831282 0.11155681 0.15104089 0.13701683 0.17174989 0.0968781
 0.21350484 0.21098685 0.16018267 0.17212167 0.30743152 0.20811992
 0.11461726 0.24320486 0.14867958 0.1606113 ]",vm0nj2sw
87,"[1.23502296 1.22713957 1.28129032 1.28652343 1.29329049 1.24139118
 1.30217634 1.25964134 1.20552967 1.29686367 1.18610941 1.27958162
 1.31262391 1.27889883 1.32620751 1.28608852 1.23927709 1.3570252
 1.26128276 1.27819603 1.27903544 1.35411786 1.34100181 1.29446801
 1.34963522 1.31782229 1.32028169 1.34325519]","[0.23735914 0.24706424 0.17914755 0.17242874 0.16369986 0.22947397
 0.15216839 0.20665185 0.27334911 0.15907231 0.29657224 0.18133545
 0.13850924 0.1822089  0.12058681 0.17298816 0.23209614 0.0792413
 0.2045829  0.18310745 0.18203418 0.08318241 0.10085707 0.16217629
 0.08924239 0.1316722  0.12842813 0.09783275]",vpn2ozx3
88,"[1.38961829 1.37163003 1.35760602 1.39217518 1.40309033 1.41421356
 1.41421356 1.34898974 1.39869047 1.38059367 1.39728    1.41421356
 1.41421356 1.41421356 1.41421356 1.36665635 1.41421356 1.41421356
 1.36876777 1.39137243 1.41421356 1.41421356 1.36458879 1.41421356
 1.41421356 1.41421356 1.41421356 1.41421356]","[0.0344805  0.05931553 0.07845295 0.03092413 0.01566876 0.
 0.         0.09011334 0.02183249 0.04698056 0.0238043  0.
 0.         0.         0.         0.06612521 0.         0.
 0.0632374  0.03204138 0.         0.         0.06894871 0.
 0.         0.         0.         0.        ]",w4q5g7q9
89,"[1.2700518  1.35469322 1.38486362 1.34260635 1.25938936 1.26194517
 1.37256801 1.3445907  1.41421356 1.36624778 1.32249555 1.34689341
 1.3975127  1.37653073 1.38938672 1.37282534 1.34798394 1.41421356
 1.30982155 1.39464721 1.41421356 1.41421356 1.36350502 1.3291278
 1.41421356 1.29005837 1.24605141 1.35356526]","[0.19348421 0.08240313 0.04107638 0.0987041  0.20696922 0.2037472
 0.05802853 0.09603793 0.         0.06668351 0.12550276 0.09293907
 0.02347913 0.05258157 0.03480227 0.0576753  0.09146964 0.
 0.14218375 0.02747957 0.         0.         0.07042702 0.11670964
 0.         0.1678747  0.22367794 0.08393055]",wijj2zsc
90,"[1.31298432 1.21008165 1.34343069 1.33766367 1.25606069 1.33323841
 1.35326587 1.32371082 1.28637049 1.29606395 1.31079856 1.26758618
 1.27292937 1.25318204 1.33456298 1.31586236 1.29369349 1.32113497
 1.3074074  1.32934286 1.2473927  1.24201753 1.34319392 1.37055257
 1.32814363 1.2740157  1.34183966 1.30759925]","[0.13803609 0.2678512  0.09759699 0.10532795 0.21115577 0.11123767
 0.08433574 0.12389484 0.17262548 0.16010913 0.14090357 0.19661264
 0.18982542 0.21476739 0.10947083 0.13425312 0.16317858 0.12730119
 0.14534294 0.11642379 0.22200573 0.22869622 0.09791504 0.06079282
 0.11801725 0.188442   0.09973317 0.1450921 ]",wnfqeae3
91,"[1.30486541 1.30258123 1.3479246  1.31465429 1.24521939 1.30700608
 1.28298641 1.2907954  1.27953337 1.2990722  1.20000258 1.2371947
 1.22380002 1.33472413 1.27429789 1.20913441 1.26261741 1.26830279
 1.35251713 1.30999639 1.27722556 1.32057842 1.23973599 1.24532197
 1.27285538 1.2512104  1.27089023 1.25764057]","[0.14866313 0.15164107 0.09154964 0.13584205 0.22471433 0.14586756
 0.17697294 0.16692361 0.18139718 0.15620571 0.2799969  0.23467464
 0.25115675 0.10925574 0.18808244 0.26899698 0.20289864 0.19570402
 0.08534871 0.14195473 0.18434743 0.12803632 0.23152734 0.22458659
 0.18991959 0.21723626 0.19241901 0.2091701 ]",xz9lmzr1
92,"[1.29879806 1.30056671 1.36049563 1.32113711 1.29314336 1.29381059
 1.29184316 1.30904046 1.2848336  1.22949344 1.23359886 1.30093587
 1.25443589 1.31926428 1.32054596 1.31188444 1.20644659 1.2911328
 1.35989241 1.30897325 1.32411712 1.33343508 1.2260107  1.18705445
 1.2096086  1.22964545 1.1694408  1.22533908]","[0.1565618  0.15426311 0.07452582 0.12729837 0.16389013 0.16302707
 0.16557063 0.14320654 0.17460131 0.24417294 0.23911692 0.15378293
 0.2131953  0.12977088 0.12807919 0.13947961 0.27224331 0.16648805
 0.07534632 0.14329451 0.12335692 0.11097544 0.24844888 0.29545086
 0.26842351 0.24398603 0.3162041  0.24927207]",yq9g7cr4
93,"[1.35486274 1.390449   1.283302   1.38107508 1.34446627 1.41421356
 1.36981697 1.36158336 1.21028872 1.33959138 1.37704103 1.37238336
 1.3673906  1.39935352 1.35257766 1.37888879 1.41421356 1.3918487
 1.37942665 1.37130067 1.41421356 1.35802949 1.27029841 1.38798334
 1.3059192  1.41421356 1.38227522 1.38347295]","[0.08217348 0.03332579 0.17656798 0.04631581 0.09620522 0.
 0.06180074 0.07304538 0.2676006  0.10274746 0.051879   0.05828196
 0.06512147 0.02090487 0.08526684 0.04933285 0.         0.0313786
 0.04859105 0.05976724 0.         0.07787796 0.19317098 0.03675113
 0.14728752 0.         0.0446576  0.0430013 ]",yzsw2b7a
94,"[1.21509729 1.28129613 1.29844213 1.28721451 1.27790127 1.23040349
 1.29532899 1.27573674 1.29322733 1.29443287 1.16263865 1.25709879
 1.29268982 1.27401255 1.29165568 1.22430862 1.28620668 1.32584996
 1.21478744 1.1974442  1.17740977 1.31295557 1.22443722 1.18905266
 1.25052163 1.18283388 1.25872813 1.26214958]","[0.26176929 0.17914011 0.15702402 0.1715394  0.18348417 0.24305363
 0.16106141 0.18624788 0.16378154 0.16222177 0.32413569 0.20985131
 0.16447652 0.18844601 0.1658128  0.2505342  0.17283619 0.12106095
 0.26214574 0.28306369 0.30685311 0.13807384 0.25037675 0.29307689
 0.21809782 0.300452   0.20780174 0.20348922]",zatfknoo
95,"[1.38506659 1.33723801 1.36186745 1.30688568 1.34743199 1.34257208
 1.38282545 1.37364215 1.36043833 1.36609516 1.34802009 1.34326584
 1.36712552 1.37184065 1.39923399 1.35262239 1.34925043 1.39272946
 1.37583911 1.22940602 1.30923919 1.3598846  1.35149354 1.35416112
 1.40763954 1.25951033 1.36230758 1.35692219]","[0.04079527 0.10589725 0.07265853 0.14602491 0.09221352 0.0987501
 0.04389688 0.05655363 0.07460378 0.06689201 0.09142092 0.09781844
 0.06548391 0.05902661 0.02107213 0.08520633 0.08976164 0.03015233
 0.05353337 0.24428042 0.14294637 0.07535694 0.0867326  0.08312383
 0.00927546 0.20681686 0.07205903 0.07938109]",5cx8xebo
96,"[1.39190725 1.38259226 1.34534957 1.35962993 1.38268616 1.38722617
 1.38078234 1.39567854 1.37800466 1.34601718 1.32478042 1.35885046
 1.34907041 1.37384405 1.35516003 1.39630222 1.34708288 1.31003415
 1.31639115 1.26302907 1.31674973 1.35240777 1.30015962 1.35445014
 1.32274222 1.38507957 1.24159376 1.3074256 ]","[0.03129711 0.04421932 0.09501727 0.07570323 0.04408949 0.03780178
 0.04672006 0.02604071 0.05055157 0.09411887 0.12247842 0.07676271
 0.09000452 0.05627627 0.08177065 0.02517005 0.09268386 0.14190526
 0.13355717 0.20237878 0.13308508 0.08549661 0.15479249 0.0827324
 0.12517651 0.04077729 0.22922247 0.14531915]",9g22axi7
97,"[1.38577438 1.3535069  1.40762405 1.38792955 1.34160388 1.36642295
 1.381275   1.39280027 1.32644442 1.37573082 1.36462838 1.36982498
 1.26913337 1.3636185  1.3944192  1.37375372 1.37829266 1.35219453
 1.32610139 1.40493601 1.33413465 1.34848458 1.36454743 1.31325402
 1.35234942 1.2947898  1.30096491 1.31272415]","[0.03981469 0.08400953 0.00929726 0.03682578 0.10004951 0.06644416
 0.04603968 0.0300537  0.1202726  0.05368235 0.0688947  0.06178976
 0.19465025 0.07027229 0.02779755 0.05640036 0.05015467 0.08578497
 0.12072756 0.01307741 0.11004237 0.09079466 0.06900515 0.13768194
 0.08557552 0.16175969 0.15374515 0.13837765]",aaxwugte
98,"[1.2620295  1.41421356 1.31614907 1.37662553 1.4047385  1.35765577
 1.40101599 1.39802571 1.22862849 1.3708459  1.41421356 1.40547028
 1.40128586 1.37161076 1.40726725 1.2963137  1.32617227 1.38083441
 1.33517607 1.36096218 1.36288404 1.38379182 1.32679762 1.3776108
 1.28516441 1.245566   1.27486418 1.33532838]","[0.20364077 0.         0.13387581 0.05245108 0.01335488 0.07838541
 0.01857709 0.02276206 0.24523602 0.06039075 0.         0.01232665
 0.01819896 0.05934196 0.00979945 0.15978539 0.12063356 0.04664816
 0.10865244 0.07389097 0.07127355 0.0425601  0.11980403 0.05109424
 0.17417621 0.22428267 0.18736066 0.10844906]",arnrlmny
99,"[1.41421356 1.41421356 1.41421356 1.41421356 1.41421356 1.41421356
 1.41421356 1.41421356 1.41421356 1.41421356 1.41421356 1.41421356
 1.41421356 1.41421356 1.06249116 1.41421356 1.41421356 1.41421356
 1.41421356 1.41421356 1.41421356 1.41421356 1.41421356 1.41421356
 1.41421356 1.41421356 1.41421356 1.41421356]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.43555627 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",bcwy1gl8
100,"[1.41421356 1.41421356 1.41421356 1.41421356 1.33340234 1.41421356
 1.41421356 1.41421356 1.38955926 1.41421356 1.28927371 1.41421356
 1.41421356 1.41421356 1.41421356 1.41421356 1.41421356 1.41421356
 1.41421356 1.41421356 1.41421356 1.41421356 1.41421356 1.41421356
 1.41421356 1.41421356 1.41421356 1.41421356]","[0.         0.         0.         0.         0.1110191  0.
 0.         0.         0.03456253 0.         0.16888665 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",cf7hcvjy
101,"[1.33984331 1.35997315 1.39444909 1.40160434 1.40057959 1.37685367
 1.39784267 1.3935771  1.36984346 1.25492771 1.39586404 1.31414933
 1.36270664 1.36304089 1.41421356 1.41421356 1.36786382 1.35073198
 1.3933755  1.39167657 1.38769431 1.34444029 1.39984073 1.32866937
 1.39695457 1.10650243 1.36203207 1.34798921]","[0.10240995 0.07523651 0.02775587 0.01775264 0.01918841 0.05213699
 0.02301794 0.02897144 0.06176445 0.21257823 0.02578178 0.13650577
 0.0715153  0.07105976 0.         0.         0.06447429 0.08776155
 0.02925235 0.03161817 0.03715226 0.09624015 0.02022297 0.11731886
 0.02425897 0.38782618 0.07243431 0.09146254]",cr91kd19
102,"[1.36847528 1.30251508 1.37149843 1.37078684 1.35232663 1.34805243
 1.36805237 1.28250887 1.33188276 1.31253302 1.28478043 1.36121053
 1.34588909 1.29902548 1.27480564 1.32777855 1.27723947 1.32260226
 1.26190283 1.25435981 1.24141157 1.32637105 1.28530845 1.29416689
 1.36207891 1.37169796 1.3694834  1.30835763]","[0.06363771 0.15172723 0.05949603 0.06047173 0.08560635 0.09137732
 0.06421636 0.1775855  0.11304415 0.13862854 0.17466962 0.07355295
 0.09429127 0.15626641 0.18743529 0.11850207 0.18432967 0.12536163
 0.20380063 0.21329074 0.22944866 0.12036991 0.1739911  0.16256603
 0.07237052 0.05922236 0.0622576  0.14410015]",fvmi0mv0
103,"[1.35588039 1.22944982 1.2983458  1.3437067  1.2630084  1.33064305
 1.33745659 1.36329727 1.25264219 1.33976625 1.31089134 1.38784665
 1.3696634  1.31451308 1.3169753  1.27923379 1.25497009 1.34628785
 1.31949012 1.34880774 1.38387405 1.31009347 1.22459722 1.35647126
 1.31621995 1.31042383 1.30991255 1.38621072]","[0.08079418 0.24422657 0.15714909 0.09722615 0.20240489 0.11469454
 0.10560493 0.07071027 0.21544377 0.10251319 0.14078195 0.03694084
 0.06201109 0.13602768 0.13278803 0.18178046 0.21252504 0.09375451
 0.12947291 0.09035884 0.04244631 0.14182756 0.25018083 0.07999287
 0.13378252 0.1413947  0.14206456 0.03920992]",hm1o6lw3
104,"[1.34859711 1.30757778 1.38016969 1.37324042 1.34476434 1.34668477
 1.34846338 1.36303837 1.29841782 1.4022647  1.21010786 1.32482978
 1.35285499 1.32407425 1.37620388 1.26288035 1.34227755 1.36935971
 1.3727095  1.32495519 1.40194389 1.35902125 1.27321115 1.40657174
 1.35036778 1.35356788 1.35287298 1.35204299]","[0.09064292 0.14512017 0.04756581 0.05710538 0.09580443 0.09322007
 0.09082325 0.07106321 0.15705558 0.01682686 0.26781949 0.12241303
 0.08489168 0.12341369 0.05303143 0.20256661 0.09914549 0.062427
 0.05783432 0.12224687 0.01727666 0.07653062 0.18946669 0.01077797
 0.08825343 0.083927   0.08486735 0.08598988]",iemnsbbz
105,"[1.39127075 1.38880897 1.34542525 1.35602519 1.14090489 1.31622945
 1.33547647 1.39063478 1.3938295  1.34181336 1.36896092 1.37903933
 1.30676813 1.33940502 1.37301051 1.35007445 1.35329513 1.31181944
 1.38193761 1.36824535 1.34114604 1.40260611 1.32689564 1.36800425
 1.27620492 1.29676987 1.30138368 1.3531726 ]","[0.03218284 0.03560482 0.09491545 0.08059785 0.34916801 0.13377001
 0.10825129 0.03306746 0.02861966 0.09976845 0.062973   0.04912526
 0.14617852 0.10299709 0.05742107 0.08864949 0.08429614 0.13956487
 0.04512422 0.06395234 0.10066365 0.01634805 0.11967398 0.06428219
 0.1856505  0.15919395 0.15320026 0.08446195]",jsgnvpjd
106,"[1.26488222 1.32038396 1.26967128 1.33337174 1.31751941 1.29777967
 1.31306271 1.2785869  1.24884408 1.31619618 1.15056999 1.22543735
 1.2940179  1.26867369 1.33339492 1.32355025 1.31727244 1.3218232
 1.31177082 1.31269437 1.17210042 1.27305709 1.19981179 1.29037634
 1.36742482 1.30651129 1.32717385 1.26937177]","[0.20003648 0.1282931  0.19396742 0.1110599  0.1320713  0.15788396
 0.13793316 0.18260777 0.22019423 0.13381381 0.33809435 0.24915165
 0.16275884 0.19523353 0.11102899 0.12410736 0.13239667 0.12639171
 0.13962865 0.13841674 0.3130903  0.18966283 0.28022583 0.16746445
 0.06507468 0.14651412 0.11930479 0.19434765]",jufjjied
107,"[1.35846901 1.41421356 1.34828713 1.39657383 1.39349696 1.41421356
 1.41421356 1.26749069 1.37676371 1.37571812 1.39736795 1.35084682
 1.41421356 1.38934364 1.35665335 1.36907354 1.338484   1.41421356
 1.36874029 1.36071261 1.35740141 1.41421356 1.32667458 1.41421356
 1.41421356 1.37721084 1.41421356 1.41421356]","[0.07728098 0.         0.0910609  0.02479078 0.02908311 0.
 0.         0.19673368 0.05226085 0.05369983 0.02368141 0.08760643
 0.         0.03486213 0.07974585 0.06281882 0.10423029 0.
 0.06327501 0.0742306  0.07873071 0.         0.11996727 0.
 0.         0.05164515 0.         0.        ]",kwkaksdv
108,"[1.28366013 1.29182299 1.26383687 1.37803327 1.31972115 1.38449349
 1.33586284 1.35398035 1.32005142 1.38480262 1.31377727 1.39637663
 1.32484346 1.36894534 1.41421356 1.32433014 1.38321868 1.3848991
 1.37543558 1.32564251 1.33123737 1.34133873 1.38487825 1.40451409
 1.37711937 1.33016578 1.31630347 1.35277117]","[0.17610834 0.16559668 0.20135818 0.05051215 0.12916805 0.04158889
 0.10773523 0.0833686  0.12873213 0.04116085 0.13699464 0.02506615
 0.1223949  0.06299433 0.         0.12307485 0.04335305 0.04102725
 0.05408848 0.12133597 0.11390353 0.1004052  0.04105611 0.01367008
 0.05177112 0.1153295  0.13367259 0.08500508]",lewbjvmo
109,"[1.34704857 1.38946317 1.38213274 1.36244919 1.30719214 1.31131321
 1.3289983  1.35691061 1.36282474 1.3960858  1.31783803 1.34248898
 1.30350037 1.35638012 1.40516363 1.3275731  1.35186748 1.34610755
 1.40060419 1.33289085 1.35743821 1.34124791 1.3376351  1.39470964
 1.30436358 1.26564834 1.27514167 1.35530804]","[0.09273007 0.03469604 0.04485454 0.0718661  0.14562435 0.14022883
 0.11688176 0.07939679 0.07135437 0.02547222 0.13165147 0.09886167
 0.15044339 0.08011649 0.01275759 0.11877483 0.08622716 0.09399723
 0.01915394 0.11170099 0.07868075 0.10052702 0.10536617 0.02739251
 0.14931783 0.19906714 0.18700685 0.08157006]",lj9ppwgg
